"date","open","high","low","close","adjClose","volume","unadjustedVolume","change","changePercent","vwap","label","changeOverTime"
"2017-10-06","154.97","155.49","154.56","155.3","150.65","17407600","17407600","-0.33","-0.213","155.11667","October 06, 17","-0.00213"
"2017-10-09","155.81","156.73","155.49","155.84","151.17","16262900","16262900","-0.03","-0.019","156.02","October 09, 17","-0.00019"
"2017-10-10","156.06","158.0","155.1","155.9","151.23","15617000","15617000","0.16","0.103","156.33333","October 10, 17","0.00103"
"2017-10-11","155.97","156.98","155.75","156.55","151.86","16905600","16905600","-0.58","-0.372","156.42667","October 11, 17","-0.00372"
"2017-10-12","156.35","157.37","155.73","156.0","151.33","16125100","16125100","0.35","0.224","156.36667","October 12, 17","0.00224"
"2017-10-13","156.73","157.28","156.41","156.99","152.29","16394200","16394200","-0.26","-0.166","156.89333","October 13, 17","-0.00166"
"2017-10-16","157.9","160.0","157.65","159.88","155.09","24121500","24121500","-1.98","-1.254","159.17667","October 16, 17","-0.01254"
"2017-10-17","159.78","160.87","159.23","160.47","155.66","18997300","18997300","-0.69","-0.432","160.19","October 17, 17","-0.00432"
"2017-10-18","160.42","160.71","159.6","159.76","154.98","16374200","16374200","0.66","0.411","160.02333","October 18, 17","0.00411"
"2017-10-19","156.75","157.08","155.02","155.98","151.31","42584200","42584200","0.77","0.491","156.02667","October 19, 17","0.00491"
"2017-10-20","156.61","157.75","155.96","156.25","151.57","23974100","23974100","0.36","0.23","156.65333","October 20, 17","0.0023"
"2017-10-23","156.89","157.69","155.5","156.17","151.49","21984300","21984300","0.72","0.459","156.45333","October 23, 17","0.00459"
"2017-10-24","156.29","157.42","156.2","157.1","152.4","17757200","17757200","-0.81","-0.518","156.90667","October 24, 17","-0.00518"
"2017-10-25","156.91","157.55","155.27","156.41","151.73","21207100","21207100","0.5","0.319","156.41","October 25, 17","0.00319"
"2017-10-26","157.23","157.83","156.78","157.41","152.7","17000500","17000500","-0.18","-0.114","157.34","October 26, 17","-0.00114"
"2017-10-27","159.29","163.6","158.7","163.05","158.17","44454200","44454200","-3.76","-2.36","161.78333","October 27, 17","-0.0236"
"2017-10-30","163.89","168.07","163.72","166.72","161.73","44700800","44700800","-2.83","-1.727","166.17","October 30, 17","-0.01727"
"2017-10-31","167.9","169.65","166.94","169.04","163.98","36046800","36046800","-1.14","-0.679","168.54333","October 31, 17","-0.00679"
"2017-11-01","169.87","169.94","165.61","166.89","161.89","33637800","33637800","2.98","1.754","167.48","November 01, 17","0.01754"
"2017-11-02","166.6","168.5","165.28","168.11","163.08","41393400","41393400","-1.51","-0.906","167.29667","November 02, 17","-0.00906"
"2017-11-03","174.0","174.26","171.12","172.5","167.33","59398600","59398600","1.5","0.862","172.62667","November 03, 17","0.00862"
"2017-11-06","172.37","174.99","171.72","174.25","169.03","35026300","35026300","-1.88","-1.091","173.65333","November 06, 17","-0.01091"
"2017-11-07","173.91","175.25","173.6","174.81","169.57","24361500","24361500","-0.9","-0.518","174.55333","November 07, 17","-0.00518"
"2017-11-08","174.66","176.24","174.33","176.24","170.96","24409500","24409500","-1.58","-0.905","175.60333","November 08, 17","-0.00905"
"2017-11-09","175.11","176.1","173.14","175.88","170.61","29482600","29482600","-0.77","-0.44","175.04","November 09, 17","-0.0044"
"2017-11-10","175.11","175.38","174.27","174.67","170.05","25145500","25145500","0.44","0.251","174.77333","November 10, 17","0.00251"
"2017-11-13","173.5","174.5","173.4","173.97","169.37","16982100","16982100","-0.47","-0.271","173.95667","November 13, 17","-0.00271"
"2017-11-14","173.04","173.48","171.18","171.34","166.81","24782500","24782500","1.7","0.982","172.0","November 14, 17","0.00982"
"2017-11-15","169.97","170.32","168.38","169.08","164.61","29158100","29158100","0.89","0.524","169.26","November 15, 17","0.00524"
"2017-11-16","171.18","171.87","170.3","171.1","166.57","23637500","23637500","0.08","0.047","171.09","November 16, 17","0.00047"
"2017-11-17","171.04","171.39","169.64","170.15","165.65","21899500","21899500","0.89","0.52","170.39333","November 17, 17","0.0052"
"2017-11-20","170.29","170.56","169.56","169.98","165.48","16262400","16262400","0.31","0.182","170.03333","November 20, 17","0.00182"
"2017-11-21","170.78","173.7","170.78","173.14","168.56","25131300","25131300","-2.36","-1.382","172.54","November 21, 17","-0.01382"
"2017-11-22","173.36","175.0","173.05","174.96","170.33","25588900","25588900","-1.6","-0.923","174.33667","November 22, 17","-0.00923"
"2017-11-24","175.1","175.5","174.65","174.97","170.34","14026700","14026700","0.13","0.074","175.04","November 24, 17","0.00074"
"2017-11-27","175.05","175.08","173.34","174.09","169.48","20716800","20716800","0.96","0.548","174.17","November 27, 17","0.00548"
"2017-11-28","174.3","174.87","171.86","173.07","168.49","26428800","26428800","1.23","0.706","173.26667","November 28, 17","0.00706"
"2017-11-29","172.63","172.92","167.16","169.48","165.0","41666400","41666400","3.15","1.825","169.85333","November 29, 17","0.01825"
"2017-11-30","170.43","172.14","168.44","171.85","167.3","41527200","41527200","-1.42","-0.833","170.81","November 30, 17","-0.00833"
"2017-12-01","169.95","171.67","168.5","171.05","166.52","39759300","39759300","-1.1","-0.647","170.40667","December 01, 17","-0.00647"
"2017-12-04","172.48","172.62","169.63","169.8","165.31","32542400","32542400","2.68","1.554","170.68333","December 04, 17","0.01554"
"2017-12-05","169.06","171.52","168.4","169.64","165.15","27350200","27350200","-0.58","-0.343","169.85333","December 05, 17","-0.00343"
"2017-12-06","167.5","170.2","166.46","169.01","164.54","28560000","28560000","-1.51","-0.901","168.55667","December 06, 17","-0.00901"
"2017-12-07","169.03","170.44","168.91","169.32","164.84","25673300","25673300","-0.29","-0.172","169.55667","December 07, 17","-0.00172"
"2017-12-08","170.49","171.0","168.82","169.37","164.89","23355200","23355200","1.12","0.657","169.73","December 08, 17","0.00657"
"2017-12-11","169.2","172.89","168.79","172.67","168.1","35273800","35273800","-3.47","-2.051","171.45","December 11, 17","-0.02051"
"2017-12-12","172.15","172.39","171.46","171.7","167.16","19409200","19409200","0.45","0.261","171.85","December 12, 17","0.00261"
"2017-12-13","172.5","173.54","172.0","172.27","167.71","23818400","23818400","0.23","0.133","172.60333","December 13, 17","0.00133"
"2017-12-14","172.4","173.13","171.65","172.22","167.66","20476500","20476500","0.18","0.104","172.33333","December 14, 17","0.00104"
"2017-12-15","173.63","174.17","172.46","173.97","169.37","40169300","40169300","-0.34","-0.196","173.53333","December 15, 17","-0.00196"
"2017-12-18","174.88","177.2","174.86","176.42","171.75","29421100","29421100","-1.54","-0.881","176.16","December 18, 17","-0.00881"
"2017-12-19","175.03","175.39","174.09","174.54","169.92","27436400","27436400","0.49","0.28","174.67333","December 19, 17","0.0028"
"2017-12-20","174.87","175.42","173.25","174.35","169.74","23475600","23475600","0.52","0.297","174.34","December 20, 17","0.00297"
"2017-12-21","174.17","176.02","174.1","175.01","170.38","20949900","20949900","-0.84","-0.482","175.04333","December 21, 17","-0.00482"
"2017-12-22","174.68","175.42","174.5","175.01","170.38","16349400","16349400","-0.33","-0.189","174.97667","December 22, 17","-0.00189"
"2017-12-26","170.8","171.47","169.68","170.57","166.06","33185500","33185500","0.23","0.135","170.57333","December 26, 17","0.00135"
"2017-12-27","170.1","170.78","169.71","170.6","166.09","21498200","21498200","-0.5","-0.294","170.36333","December 27, 17","-0.00294"
"2017-12-28","171.0","171.85","170.48","171.08","166.55","16480200","16480200","-0.08","-0.047","171.13667","December 28, 17","-0.00047"
"2017-12-29","170.52","170.59","169.22","169.23","164.75","25999900","25999900","1.29","0.757","169.68","December 29, 17","0.00757"
"2018-01-02","170.16","172.3","169.26","172.26","167.7","25555900","25555900","-2.1","-1.234","171.27333","January 02, 18","-0.01234"
"2018-01-03","172.53","174.55","171.96","172.23","167.67","29517900","29517900","0.3","0.174","172.91333","January 03, 18","0.00174"
"2018-01-04","172.54","173.47","172.08","173.03","168.45","22434600","22434600","-0.49","-0.284","172.86","January 04, 18","-0.00284"
"2018-01-05","173.44","175.37","173.05","175.0","170.37","23660000","23660000","-1.56","-0.899","174.47333","January 05, 18","-0.00899"
"2018-01-08","174.35","175.61","173.93","174.35","169.74","20567800","20567800","0.0","0.0","174.63","January 08, 18","0.0"
"2018-01-09","174.55","175.06","173.41","174.33","169.72","21584000","21584000","0.22","0.126","174.26667","January 09, 18","0.00126"
"2018-01-10","173.16","174.3","173.0","174.29","169.68","23959900","23959900","-1.13","-0.653","173.86333","January 10, 18","-0.00653"
"2018-01-11","174.59","175.49","174.49","175.28","170.64","18667700","18667700","-0.69","-0.395","175.08667","January 11, 18","-0.00395"
"2018-01-12","176.18","177.36","175.65","177.09","172.4","25418100","25418100","-0.91","-0.517","176.7","January 12, 18","-0.00517"
"2018-01-16","177.9","179.39","176.14","176.19","171.53","29565900","29565900","1.71","0.961","177.24","January 16, 18","0.00961"
"2018-01-17","176.15","179.25","175.07","179.1","174.36","34386800","34386800","-2.95","-1.675","177.80667","January 17, 18","-0.01675"
"2018-01-18","179.37","180.1","178.25","179.26","174.52","31193400","31193400","0.11","0.061","179.20333","January 18, 18","0.00061"
"2018-01-19","178.61","179.58","177.41","178.46","173.74","32425100","32425100","0.15","0.084","178.48333","January 19, 18","0.00084"
"2018-01-22","177.3","177.78","176.6","177.0","172.32","27108600","27108600","0.3","0.169","177.12667","January 22, 18","0.00169"
"2018-01-23","177.3","179.44","176.82","177.04","172.36","32689100","32689100","0.26","0.147","177.76667","January 23, 18","0.00147"
"2018-01-24","177.25","177.3","173.2","174.22","169.61","51105100","51105100","3.03","1.709","174.90667","January 24, 18","0.01709"
"2018-01-25","174.51","174.95","170.53","171.11","166.58","41529000","41529000","3.4","1.948","172.19667","January 25, 18","0.01948"
"2018-01-26","172.0","172.0","170.06","171.51","166.97","39143000","39143000","0.49","0.285","171.19","January 26, 18","0.00285"
"2018-01-29","170.16","170.16","167.07","167.96","163.52","50640400","50640400","2.2","1.293","168.39667","January 29, 18","0.01293"
"2018-01-30","165.53","167.37","164.7","166.97","162.55","46048200","46048200","-1.44","-0.87","166.34667","January 30, 18","-0.0087"
"2018-01-31","166.87","168.44","166.5","167.43","163.0","32478900","32478900","-0.56","-0.336","167.45667","January 31, 18","-0.00336"
"2018-02-01","167.17","168.62","166.76","167.78","163.34","47230800","47230800","-0.61","-0.365","167.72","February 01, 18","-0.00365"
"2018-02-02","166.0","166.8","160.1","160.5","156.25","86593800","86593800","5.5","3.313","162.46667","February 02, 18","0.03313"
"2018-02-05","159.1","163.88","156.0","156.49","152.35","72738500","72738500","2.61","1.64","158.79","February 05, 18","0.0164"
"2018-02-06","154.83","163.72","154.0","163.03","158.72","68243800","68243800","-8.2","-5.296","160.25","February 06, 18","-0.05296"
"2018-02-07","163.09","163.4","159.07","159.54","155.32","51608600","51608600","3.55","2.177","160.67","February 07, 18","0.02177"
"2018-02-08","160.29","161.0","155.03","155.15","151.04","54390500","54390500","5.14","3.207","157.06","February 08, 18","0.03207"
"2018-02-09","157.07","157.89","150.24","156.41","152.89","70672600","70672600","0.66","0.42","154.84667","February 09, 18","0.0042"
"2018-02-12","158.5","163.89","157.51","162.71","159.05","60819500","60819500","-4.21","-2.656","161.37","February 12, 18","-0.02656"
"2018-02-13","161.95","164.75","161.65","164.34","160.64","32549200","32549200","-2.39","-1.476","163.58","February 13, 18","-0.01476"
"2018-02-14","163.04","167.54","162.88","167.37","163.61","40644900","40644900","-4.33","-2.656","165.93","February 14, 18","-0.02656"
"2018-02-15","169.79","173.09","169.0","172.99","169.1","51147200","51147200","-3.2","-1.885","171.69333","February 15, 18","-0.01885"
"2018-02-16","172.36","174.82","171.77","172.43","168.55","40176100","40176100","-0.07","-0.041","173.00667","February 16, 18","-0.00041"
"2018-02-20","172.05","174.26","171.42","171.85","167.98","33930500","33930500","0.2","0.116","172.51","February 20, 18","0.00116"
"2018-02-21","172.83","174.12","171.01","171.07","167.22","37471600","37471600","1.76","1.018","172.06667","February 21, 18","0.01018"
"2018-02-22","171.8","173.95","171.71","172.5","168.62","30991900","30991900","-0.7","-0.407","172.72","February 22, 18","-0.00407"
"2018-02-23","173.67","175.65","173.54","175.5","171.55","33812400","33812400","-1.83","-1.054","174.89667","February 23, 18","-0.01054"
"2018-02-26","176.35","179.39","176.21","178.97","174.94","38162200","38162200","-2.62","-1.486","178.19","February 26, 18","-0.01486"
"2018-02-27","179.1","180.48","178.16","178.39","174.38","38928100","38928100","0.71","0.396","179.01","February 27, 18","0.00396"
"2018-02-28","179.26","180.62","178.05","178.12","174.11","37782100","37782100","1.14","0.636","178.93","February 28, 18","0.00636"
"2018-03-01","178.54","179.78","172.66","175.0","171.06","48802000","48802000","3.54","1.983","175.81333","March 01, 18","0.01983"
"2018-03-02","172.8","176.3","172.45","176.21","172.25","38454000","38454000","-3.41","-1.973","174.98667","March 02, 18","-0.01973"
"2018-03-05","175.21","177.74","174.52","176.82","172.84","28401400","28401400","-1.61","-0.919","176.36","March 05, 18","-0.00919"
"2018-03-06","177.91","178.25","176.13","176.67","172.7","23788500","23788500","1.24","0.697","177.01667","March 06, 18","0.00697"
"2018-03-07","174.94","175.85","174.27","175.03","171.09","31703500","31703500","-0.09","-0.051","175.05","March 07, 18","-0.00051"
"2018-03-08","175.48","177.12","175.07","176.94","172.96","23774100","23774100","-1.46","-0.832","176.37667","March 08, 18","-0.00832"
"2018-03-09","177.96","180.0","177.39","179.98","175.93","32185200","32185200","-2.02","-1.135","179.12333","March 09, 18","-0.01135"
"2018-03-12","180.29","182.39","180.21","181.72","177.63","32207100","32207100","-1.43","-0.793","181.44","March 12, 18","-0.00793"
"2018-03-13","182.59","183.5","179.24","179.97","175.92","31693500","31693500","2.62","1.435","180.90333","March 13, 18","0.01435"
"2018-03-14","180.32","180.52","177.81","178.44","174.43","29368400","29368400","1.88","1.043","178.92333","March 14, 18","0.01043"
"2018-03-15","178.5","180.24","178.07","178.65","174.63","22743800","22743800","-0.15","-0.084","178.98667","March 15, 18","-0.00084"
"2018-03-16","178.65","179.12","177.62","178.02","174.02","39404700","39404700","0.63","0.353","178.25333","March 16, 18","0.00353"
"2018-03-19","177.32","177.47","173.66","175.3","171.36","33446800","33446800","2.02","1.139","175.47667","March 19, 18","0.01139"
"2018-03-20","175.24","176.8","174.94","175.24","171.3","19649400","19649400","0.0","0.0","175.66","March 20, 18","0.0"
"2018-03-21","175.04","175.09","171.26","171.27","167.42","37054900","37054900","3.77","2.154","172.54","March 21, 18","0.02154"
"2018-03-22","170.0","172.68","168.6","168.85","165.05","41490800","41490800","1.15","0.676","170.04333","March 22, 18","0.00676"
"2018-03-23","168.39","169.92","164.94","164.94","161.23","41028800","41028800","3.45","2.049","166.6","March 23, 18","0.02049"
"2018-03-26","168.07","173.1","166.44","172.77","168.88","37541200","37541200","-4.7","-2.796","170.77","March 26, 18","-0.02796"
"2018-03-27","173.68","175.15","166.92","168.34","164.55","40922600","40922600","5.34","3.075","170.13667","March 27, 18","0.03075"
"2018-03-28","167.25","170.02","165.19","166.48","162.74","41668500","41668500","0.77","0.46","167.23","March 28, 18","0.0046"
"2018-03-29","167.81","171.75","166.9","167.78","164.01","38398500","38398500","0.03","0.018","168.81","March 29, 18","0.00018"
"2018-04-02","166.64","168.94","164.47","166.68","162.93","37586800","37586800","-0.04","-0.024","166.69667","April 02, 18","-0.00024"
"2018-04-03","167.64","168.75","164.88","168.39","164.6","30278000","30278000","-0.75","-0.447","167.34","April 03, 18","-0.00447"
"2018-04-04","164.88","172.01","164.77","171.61","167.75","34605500","34605500","-6.73","-4.082","169.46333","April 04, 18","-0.04082"
"2018-04-05","172.58","174.23","172.08","172.8","168.91","26933200","26933200","-0.22","-0.127","173.03667","April 05, 18","-0.00127"
"2018-04-06","170.97","172.48","168.2","168.38","164.59","35005300","35005300","2.59","1.515","169.68667","April 06, 18","0.01515"
"2018-04-09","169.88","173.09","169.85","170.05","166.23","29017700","29017700","-0.17","-0.1","170.99667","April 09, 18","-0.001"
"2018-04-10","173.0","174.0","171.53","173.25","169.35","28408600","28408600","-0.25","-0.145","172.92667","April 10, 18","-0.00145"
"2018-04-11","172.23","173.92","171.7","172.44","168.56","22431600","22431600","-0.21","-0.122","172.68667","April 11, 18","-0.00122"
"2018-04-12","173.41","175.0","173.04","174.14","170.22","22889300","22889300","-0.73","-0.421","174.06","April 12, 18","-0.00421"
"2018-04-13","174.78","175.84","173.85","174.73","170.8","25124300","25124300","0.05","0.029","174.80667","April 13, 18","0.00029"
"2018-04-16","175.03","176.19","174.83","175.82","171.87","21578400","21578400","-0.79","-0.451","175.61333","April 16, 18","-0.00451"
"2018-04-17","176.49","178.94","176.41","178.24","174.23","26605400","26605400","-1.75","-0.992","177.86333","April 17, 18","-0.00992"
"2018-04-18","177.81","178.82","176.88","177.84","173.84","20754500","20754500","-0.03","-0.017","177.84667","April 18, 18","-0.00017"
"2018-04-19","173.76","175.39","172.66","172.8","168.91","34808800","34808800","0.96","0.552","173.61667","April 19, 18","0.00552"
"2018-04-20","170.6","171.22","165.43","165.72","161.99","65491100","65491100","4.88","2.86","167.45667","April 20, 18","0.0286"
"2018-04-23","166.83","166.92","164.09","165.24","161.52","36515500","36515500","1.59","0.953","165.41667","April 23, 18","0.00953"
"2018-04-24","165.67","166.33","161.22","162.94","159.28","33692000","33692000","2.73","1.648","163.49667","April 24, 18","0.01648"
"2018-04-25","162.62","165.42","162.41","163.65","159.97","28382100","28382100","-1.03","-0.633","163.82667","April 25, 18","-0.00633"
"2018-04-26","164.12","165.73","163.37","164.22","160.53","27963000","27963000","-0.1","-0.061","164.44","April 26, 18","-0.00061"
"2018-04-27","164.0","164.33","160.63","162.32","158.67","35655800","35655800","1.68","1.024","162.42667","April 27, 18","0.01024"
"2018-04-30","162.13","167.26","161.84","165.26","161.54","42427400","42427400","-3.13","-1.931","164.78667","April 30, 18","-0.01931"
"2018-05-01","166.41","169.2","165.27","169.1","165.3","53569400","53569400","-2.69","-1.616","167.85667","May 01, 18","-0.01616"
"2018-05-02","175.23","177.75","173.8","176.57","172.6","66539400","66539400","-1.34","-0.765","176.04","May 02, 18","-0.00765"
"2018-05-03","175.88","177.5","174.44","176.89","172.91","34068200","34068200","-1.01","-0.574","176.27667","May 03, 18","-0.00574"
"2018-05-04","178.25","184.25","178.17","183.83","179.7","56201300","56201300","-5.58","-3.13","182.08333","May 04, 18","-0.0313"
"2018-05-07","185.18","187.67","184.75","185.16","181.0","42451400","42451400","0.02","0.011","185.86","May 07, 18","0.00011"
"2018-05-08","184.99","186.22","183.67","186.05","181.87","28402800","28402800","-1.06","-0.573","185.31333","May 08, 18","-0.00573"
"2018-05-09","186.55","187.4","185.22","187.36","183.15","23211200","23211200","-0.81","-0.434","186.66","May 09, 18","-0.00434"
"2018-05-10","187.74","190.37","187.65","190.04","185.77","27989300","27989300","-2.3","-1.225","189.35333","May 10, 18","-0.01225"
"2018-05-11","189.49","190.06","187.45","188.59","185.06","26212200","26212200","0.9","0.475","188.7","May 11, 18","0.00475"
"2018-05-14","189.01","189.53","187.86","188.15","184.63","20778800","20778800","0.86","0.455","188.51333","May 14, 18","0.00455"
"2018-05-15","186.78","187.07","185.1","186.44","182.95","23695200","23695200","0.34","0.182","186.20333","May 15, 18","0.00182"
"2018-05-16","186.07","188.46","186.0","188.18","184.66","19183100","19183100","-2.11","-1.134","187.54667","May 16, 18","-0.01134"
"2018-05-17","188.0","188.91","186.36","186.99","183.49","17294000","17294000","1.01","0.537","187.42","May 17, 18","0.00537"
"2018-05-18","187.19","187.81","186.13","186.31","182.82","18297700","18297700","0.88","0.47","186.75","May 18, 18","0.0047"
"2018-05-21","188.0","189.27","186.91","187.63","184.12","18400800","18400800","0.37","0.197","187.93667","May 21, 18","0.00197"
"2018-05-22","188.38","188.88","186.78","187.16","183.66","15240700","15240700","1.22","0.648","187.60667","May 22, 18","0.00648"
"2018-05-23","186.35","188.5","185.76","188.36","184.83","20058400","20058400","-2.01","-1.079","187.54","May 23, 18","-0.01079"
"2018-05-24","188.77","188.84","186.21","188.15","184.63","23234000","23234000","0.62","0.328","187.73333","May 24, 18","0.00328"
"2018-05-25","188.23","189.65","187.65","188.58","185.05","17461000","17461000","-0.35","-0.186","188.62667","May 25, 18","-0.00186"
"2018-05-29","187.6","188.75","186.87","187.9","184.38","22514100","22514100","-0.3","-0.16","187.84","May 29, 18","-0.0016"
"2018-05-30","187.72","188.0","186.78","187.5","183.99","18690500","18690500","0.22","0.117","187.42667","May 30, 18","0.00117"
"2018-05-31","187.22","188.23","186.14","186.87","183.37","27482800","27482800","0.35","0.187","187.08","May 31, 18","0.00187"
"2018-06-01","187.99","190.26","187.75","190.24","186.68","23442500","23442500","-2.25","-1.197","189.41667","June 01, 18","-0.01197"
"2018-06-04","191.64","193.42","191.35","191.83","188.24","26266200","26266200","-0.19","-0.099","192.2","June 04, 18","-0.00099"
"2018-06-05","193.07","193.94","192.36","193.31","189.69","21566000","21566000","-0.24","-0.124","193.20333","June 05, 18","-0.00124"
"2018-06-06","193.63","194.08","191.92","193.98","190.35","20933600","20933600","-0.35","-0.181","193.32667","June 06, 18","-0.00181"
"2018-06-07","194.14","194.2","192.34","193.46","189.84","21347200","21347200","0.68","0.35","193.33333","June 07, 18","0.0035"
"2018-06-08","191.17","192.0","189.77","191.7","188.11","26656800","26656800","-0.53","-0.277","191.15667","June 08, 18","-0.00277"
"2018-06-11","191.35","191.97","190.21","191.23","187.65","18308500","18308500","0.12","0.063","191.13667","June 11, 18","0.00063"
"2018-06-12","191.39","192.61","191.15","192.28","188.68","16911100","16911100","-0.89","-0.465","192.01333","June 12, 18","-0.00465"
"2018-06-13","192.42","192.88","190.44","190.7","187.13","21638400","21638400","1.72","0.894","191.34","June 13, 18","0.00894"
"2018-06-14","191.55","191.57","190.22","190.8","187.23","21610100","21610100","0.75","0.392","190.86333","June 14, 18","0.00392"
"2018-06-15","190.03","190.16","188.26","188.84","185.3","61719200","61719200","1.19","0.626","189.08667","June 15, 18","0.00626"
"2018-06-18","187.88","189.22","187.2","188.74","185.21","18484900","18484900","-0.86","-0.458","188.38667","June 18, 18","-0.00458"
"2018-06-19","185.14","186.33","183.45","185.69","182.21","33578500","33578500","-0.55","-0.297","185.15667","June 19, 18","-0.00297"
"2018-06-20","186.35","187.2","185.73","186.5","183.01","20628700","20628700","-0.15","-0.08","186.47667","June 20, 18","-0.0008"
"2018-06-21","187.25","188.35","184.94","185.46","181.99","25711900","25711900","1.79","0.956","186.25","June 21, 18","0.00956"
"2018-06-22","186.12","186.15","184.7","184.92","181.46","27200400","27200400","1.2","0.645","185.25667","June 22, 18","0.00645"
"2018-06-25","183.4","184.92","180.73","182.17","178.76","31663100","31663100","1.23","0.671","182.60667","June 25, 18","0.00671"
"2018-06-26","182.99","186.53","182.54","184.43","180.98","24569200","24569200","-1.44","-0.787","184.5","June 26, 18","-0.00787"
"2018-06-27","185.23","187.28","184.03","184.16","180.71","25285300","25285300","1.07","0.578","185.15667","June 27, 18","0.00578"
"2018-06-28","184.1","186.21","183.8","185.5","182.03","17365200","17365200","-1.4","-0.76","185.17","June 28, 18","-0.0076"
"2018-06-29","186.29","187.19","182.91","185.11","181.64","22737700","22737700","1.18","0.633","185.07","June 29, 18","0.00633"
"2018-07-02","183.82","187.3","183.42","187.18","183.68","17731300","17731300","-3.36","-1.828","185.96667","July 02, 18","-0.01828"
"2018-07-03","187.79","187.95","183.54","183.92","180.48","13954800","13954800","3.87","2.061","185.13667","July 03, 18","0.02061"
"2018-07-05","185.26","186.41","184.28","185.4","181.93","16604200","16604200","-0.14","-0.076","185.36333","July 05, 18","-0.00076"
"2018-07-06","185.42","188.43","185.2","187.97","184.45","17485200","17485200","-2.55","-1.375","187.2","July 06, 18","-0.01375"
"2018-07-09","189.5","190.68","189.3","190.58","187.01","19756600","19756600","-1.08","-0.57","190.18667","July 09, 18","-0.0057"
"2018-07-10","190.71","191.28","190.18","190.35","186.79","15939100","15939100","0.36","0.189","190.60333","July 10, 18","0.00189"
"2018-07-11","188.5","189.78","187.61","187.88","184.36","18831500","18831500","0.62","0.329","188.42333","July 11, 18","0.00329"
"2018-07-12","189.53","191.41","189.31","191.03","187.45","18041100","18041100","-1.5","-0.791","190.58333","July 12, 18","-0.00791"
"2018-07-13","191.08","191.84","190.9","191.33","187.75","12513900","12513900","-0.25","-0.131","191.35667","July 13, 18","-0.00131"
"2018-07-16","191.52","192.65","190.42","190.91","187.34","15043100","15043100","0.61","0.319","191.32667","July 16, 18","0.00319"
"2018-07-17","189.75","191.87","189.2","191.45","187.87","15534500","15534500","-1.7","-0.896","190.84","July 17, 18","-0.00896"
"2018-07-18","191.78","191.8","189.93","190.4","186.84","16393400","16393400","1.38","0.72","190.71","July 18, 18","0.0072"
"2018-07-19","189.69","192.55","189.69","191.88","188.29","20286800","20286800","-2.19","-1.155","191.37333","July 19, 18","-0.01155"
"2018-07-20","191.78","192.43","190.17","191.44","187.86","20676200","20676200","0.34","0.177","191.34667","July 20, 18","0.00177"
"2018-07-23","190.68","191.96","189.56","191.61","188.02","15989400","15989400","-0.93","-0.488","191.04333","July 23, 18","-0.00488"
"2018-07-24","192.45","193.66","192.05","193.0","189.39","18697900","18697900","-0.55","-0.286","192.90333","July 24, 18","-0.00286"
"2018-07-25","193.06","194.85","192.43","194.82","191.17","16709900","16709900","-1.76","-0.912","194.03333","July 25, 18","-0.00912"
"2018-07-26","194.61","195.96","193.61","194.21","190.57","19076000","19076000","0.4","0.206","194.59333","July 26, 18","0.00206"
"2018-07-27","194.99","195.19","190.1","190.98","187.4","24024000","24024000","4.01","2.057","192.09","July 27, 18","0.02057"
"2018-07-30","191.9","192.2","189.07","189.91","186.35","21029500","21029500","1.99","1.037","190.39333","July 30, 18","0.01037"
"2018-07-31","190.3","192.14","189.34","190.29","186.73","39373000","39373000","0.01","0.005","190.59","July 31, 18","5E-05"
"2018-08-01","199.13","201.76","197.31","201.5","197.73","67935700","67935700","-2.37","-1.19","200.19","August 01, 18","-0.0119"
"2018-08-02","200.58","208.38","200.35","207.39","203.51","62404000","62404000","-6.81","-3.395","205.37333","August 02, 18","-0.03395"
"2018-08-03","207.03","208.74","205.48","207.99","204.1","33447400","33447400","-0.96","-0.464","207.40333","August 03, 18","-0.00464"
"2018-08-06","208.0","209.25","207.07","209.07","205.16","25425400","25425400","-1.07","-0.514","208.46333","August 06, 18","-0.00514"
"2018-08-07","209.32","209.5","206.76","207.11","203.23","25587400","25587400","2.21","1.056","207.79","August 07, 18","0.01056"
"2018-08-08","206.05","207.81","204.52","207.25","203.37","22525500","22525500","-1.2","-0.582","206.52667","August 08, 18","-0.00582"
"2018-08-09","209.53","209.78","207.2","208.88","204.97","23492600","23492600","0.65","0.31","208.62","August 09, 18","0.0031"
"2018-08-10","207.36","209.1","206.67","207.53","204.36","24611200","24611200","-0.17","-0.082","207.76667","August 10, 18","-0.00082"
"2018-08-13","209.31","210.95","207.7","208.87","205.68","25890900","25890900","0.44","0.21","209.17333","August 13, 18","0.0021"
"2018-08-14","210.16","210.56","208.26","209.75","206.54","20748000","20748000","0.41","0.195","209.52333","August 14, 18","0.00195"
"2018-08-15","209.22","210.74","208.33","210.24","207.03","28807600","28807600","-1.02","-0.488","209.77","August 15, 18","-0.00488"
"2018-08-16","211.75","213.81","211.47","213.32","210.06","28500400","28500400","-1.57","-0.741","212.86667","August 16, 18","-0.00741"
"2018-08-17","213.44","217.95","213.16","217.58","214.26","35427000","35427000","-4.14","-1.94","216.23","August 17, 18","-0.0194"
"2018-08-20","218.1","219.18","215.11","215.46","212.17","30287700","30287700","2.64","1.21","216.58333","August 20, 18","0.0121"
"2018-08-21","216.8","217.19","214.03","215.04","211.75","26159800","26159800","1.76","0.812","215.42","August 21, 18","0.00812"
